patient_id,conch_v1,conch_v15,gigapath,hibou_l,hoptimus0,hoptimus1,kaiko-vitb16,kaiko-vitb8,kaiko-vitl14,kaiko-vits16,kaiko-vits8,lunit-vits8,midnight12k,musk,phikon,phikon_v2,uni_v1,uni_v2,virchow,virchow2
TCGA-VD-AA8R-01,0.05172977223992348,0.051651712507009506,0.05222984030842781,0.05155948922038078,0.05179169774055481,0.0512426495552063,0.0499844066798687,0.049777865409851074,0.050214774906635284,0.04228350520133972,0.0458482950925827,0.04779490455985069,0.051268111914396286,0.051876671612262726,0.05044768005609512,0.049533817917108536,0.05140206962823868,0.05173756927251816,0.05147477984428406,0.046150390058755875
TCGA-VD-AA8S-01,0.05165177956223488,0.05166224390268326,0.052619077265262604,0.05037809908390045,0.052141718566417694,0.05161930248141289,0.049819715321063995,0.04969601705670357,0.050393082201480865,0.04329792410135269,0.045135580003261566,0.047897059470415115,0.05140651762485504,0.051151685416698456,0.05002022534608841,0.049774907529354095,0.052273187786340714,0.051323533058166504,0.05158606544137001,0.04615230858325958
TCGA-VD-AA8T-01,0.05160266533493996,0.05150408670306206,0.05244606360793114,0.051151104271411896,0.05236554145812988,0.05217079073190689,0.04963238909840584,0.0493730753660202,0.049921635538339615,0.04229454696178436,0.044801417738199234,0.047110095620155334,0.05192285403609276,0.051320139318704605,0.05047532171010971,0.050319429486989975,0.052495237439870834,0.05185411497950554,0.05172395333647728,0.04551563039422035
TCGA-WC-A87T-01,0.05166909471154213,0.05138878524303436,0.052593350410461426,0.05075742304325104,0.052238378673791885,0.051416974514722824,0.04940110817551613,0.04991491138935089,0.05042627453804016,0.04330243915319443,0.04518979787826538,0.046933189034461975,0.05167737975716591,0.051239244639873505,0.050543997436761856,0.05100715160369873,0.05186847597360611,0.050986189395189285,0.05177004635334015,0.045675840228796005
TCGA-WC-A87U-01,0.05159853771328926,0.05185983330011368,0.05300850793719292,0.049566254019737244,0.05304507166147232,0.052378855645656586,0.0496542863547802,0.04955409839749336,0.05045689269900322,0.04118800908327103,0.043399080634117126,0.04663144797086716,0.05231838673353195,0.051730118691921234,0.050587065517902374,0.0514623187482357,0.05168663710355759,0.051526568830013275,0.05248672887682915,0.045861244201660156
TCGA-WC-A87W-01,0.05151478201150894,0.05196431279182434,0.05309324711561203,0.0496702641248703,0.05276591330766678,0.05210098251700401,0.04957336559891701,0.04920501634478569,0.05076702684164047,0.04196813330054283,0.04419705644249916,0.04743878170847893,0.051762938499450684,0.05139024555683136,0.05054142698645592,0.05088599771261215,0.05185841768980026,0.051267482340335846,0.05195416510105133,0.04608047008514404
TCGA-WC-A87Y-01,0.051798831671476364,0.05129138380289078,0.05266900360584259,0.05009079352021217,0.05254115164279938,0.05176011100411415,0.04925915226340294,0.04994944855570793,0.04997250437736511,0.043264079838991165,0.04499198496341705,0.04715799540281296,0.052027564495801926,0.0512428916990757,0.05026363581418991,0.051081884652376175,0.05145571753382683,0.05143987759947777,0.051615115255117416,0.04612695053219795
TCGA-WC-A880-01,0.05146098509430885,0.05129038169980049,0.05311187729239464,0.05050858110189438,0.05284667760133743,0.052458830177783966,0.04827508330345154,0.049723125994205475,0.049679845571517944,0.04238996282219887,0.044197335839271545,0.046938445419073105,0.053262561559677124,0.050793152302503586,0.04981258139014244,0.052048422396183014,0.051295194774866104,0.05226268619298935,0.051947224885225296,0.045697130262851715
TCGA-WC-A881-01,0.051855433732271194,0.05062077194452286,0.05178909748792648,0.05028270557522774,0.051977500319480896,0.05139768123626709,0.04940998926758766,0.04957052320241928,0.05082990974187851,0.04229123517870903,0.04548390954732895,0.04770684987306595,0.05235791206359863,0.05155211687088013,0.04969754070043564,0.05122094228863716,0.051245398819446564,0.0518774688243866,0.05221671983599663,0.046616289764642715
TCGA-WC-A882-01,0.05169685184955597,0.051711324602365494,0.05219331011176109,0.04968703165650368,0.052538711577653885,0.052117493003606796,0.049631841480731964,0.04900401830673218,0.05052401125431061,0.0421261228621006,0.04394003003835678,0.04762345552444458,0.05193326994776726,0.051498278975486755,0.05066783353686333,0.05115234851837158,0.052213963121175766,0.05166274309158325,0.05204607918858528,0.04603138566017151
